location_id,species_id,method,time_of_day,rate,min_level,max_level,condition_note
284,356,WALK,MORNING,10,66,66,
284,354,WALK,MORNING,10,66,66,
284,437,WALK,ANY,10,66,66,
284,358,WALK,ANY,10,66,66,
284,337,WALK,ANY,5,66,66,
284,338,WALK,ANY,5,66,66,
284,337,WALK,ANY,4,66,66,
284,338,WALK,ANY,4,66,66,
284,337,WALK,ANY,1,66,66,
284,338,WALK,ANY,1,66,66,
284,356,SWARM,ANY,20,66,66,Swarm
284,356,WALK,DAY,10,66,66,
284,354,WALK,DAY,10,66,66,
284,356,WALK,NIGHT,10,66,66,
284,354,WALK,NIGHT,10,66,66,
284,338,RADAR,ANY,20,66,66,PokeRadar
284,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
284,157,WALK,ANY,10,66,66,Incense Burner (Hisuian form)
286,42,WALK,ANY,20,50,50,
286,75,WALK,ANY,20,50,50,
286,215,WALK,MORNING,10,50,50,
286,215,WALK,MORNING,10,50,50,
286,208,WALK,ANY,10,50,50,
286,124,WALK,ANY,10,50,50,
286,362,WALK,ANY,5,50,50,
286,478,WALK,ANY,5,50,50,
286,461,WALK,ANY,4,50,50,
286,42,WALK,ANY,4,50,50,
286,461,WALK,ANY,1,50,50,
286,42,WALK,ANY,1,50,50,
286,215,SWARM,ANY,20,50,50,Swarm
286,215,WALK,DAY,10,50,50,
286,215,WALK,DAY,10,50,50,
286,215,WALK,NIGHT,10,50,50,
286,215,WALK,NIGHT,10,50,50,
286,42,RADAR,ANY,20,50,50,PokeRadar
286,38,WALK,ANY,10,50,50,Incense Burner (Alolan form)
286,38,WALK,ANY,10,50,50,Incense Burner (Alolan form)
287,42,WALK,ANY,20,50,50,
287,75,WALK,ANY,20,50,50,
287,215,WALK,MORNING,10,50,50,
287,215,WALK,MORNING,10,50,50,
287,208,WALK,ANY,10,50,50,
287,124,WALK,ANY,10,50,50,
287,362,WALK,ANY,5,50,50,
287,478,WALK,ANY,5,50,50,
287,461,WALK,ANY,4,50,50,
287,42,WALK,ANY,4,50,50,
287,461,WALK,ANY,1,50,50,
287,42,WALK,ANY,1,50,50,
287,215,SWARM,ANY,20,50,50,Swarm
287,215,WALK,DAY,10,50,50,
287,215,WALK,DAY,10,50,50,
287,215,WALK,NIGHT,10,50,50,
287,215,WALK,NIGHT,10,50,50,
287,42,RADAR,ANY,20,50,50,PokeRadar
287,461,WALK,ANY,10,50,50,Incense Burner
287,42,WALK,ANY,10,50,50,Incense Burner
288,42,WALK,ANY,20,50,50,
288,75,WALK,ANY,20,50,50,
288,215,WALK,MORNING,10,50,50,
288,215,WALK,MORNING,10,50,50,
288,208,WALK,ANY,10,50,50,
288,124,WALK,ANY,10,50,50,
288,362,WALK,ANY,5,50,50,
288,478,WALK,ANY,5,50,50,
288,461,WALK,ANY,4,50,50,
288,42,WALK,ANY,4,50,50,
288,461,WALK,ANY,1,50,50,
288,42,WALK,ANY,1,50,50,
288,215,SWARM,ANY,20,50,50,Swarm
288,215,WALK,DAY,10,50,50,
288,215,WALK,DAY,10,50,50,
288,215,WALK,NIGHT,10,50,50,
288,215,WALK,NIGHT,10,50,50,
288,42,RADAR,ANY,20,50,50,PokeRadar
288,461,WALK,ANY,10,50,50,Incense Burner
288,42,WALK,ANY,10,50,50,Incense Burner
289,42,WALK,ANY,20,50,50,
289,75,WALK,ANY,20,50,50,
289,215,WALK,MORNING,10,50,50,
289,215,WALK,MORNING,10,50,50,
289,208,WALK,ANY,10,50,50,
289,124,WALK,ANY,10,50,50,
289,362,WALK,ANY,5,50,50,
289,478,WALK,ANY,5,50,50,
289,461,WALK,ANY,4,50,50,
289,42,WALK,ANY,4,50,50,
289,461,WALK,ANY,1,50,50,
289,42,WALK,ANY,1,50,50,
289,215,SWARM,ANY,20,50,50,Swarm
289,215,WALK,DAY,10,50,50,
289,215,WALK,DAY,10,50,50,
289,215,WALK,NIGHT,10,50,50,
289,215,WALK,NIGHT,10,50,50,
289,42,RADAR,ANY,20,50,50,PokeRadar
289,461,WALK,ANY,10,50,50,Incense Burner
289,42,WALK,ANY,10,50,50,Incense Burner
290,42,WALK,ANY,20,50,50,
290,75,WALK,ANY,20,50,50,
290,215,WALK,MORNING,10,50,50,
290,215,WALK,MORNING,10,50,50,
290,208,WALK,ANY,10,50,50,
290,124,WALK,ANY,10,50,50,
290,362,WALK,ANY,5,50,50,
290,478,WALK,ANY,5,50,50,
290,461,WALK,ANY,4,50,50,
290,42,WALK,ANY,4,50,50,
290,461,WALK,ANY,1,50,50,
290,42,WALK,ANY,1,50,50,
290,215,SWARM,ANY,20,50,50,Swarm
290,215,WALK,DAY,10,50,50,
290,215,WALK,DAY,10,50,50,
290,215,WALK,NIGHT,10,50,50,
290,215,WALK,NIGHT,10,50,50,
290,42,RADAR,ANY,20,50,50,PokeRadar
290,461,WALK,ANY,10,50,50,Incense Burner
290,42,WALK,ANY,10,50,50,Incense Burner
291,42,WALK,ANY,20,50,50,
291,75,WALK,ANY,20,50,50,
291,215,WALK,MORNING,10,50,50,
291,215,WALK,MORNING,10,50,50,
291,208,WALK,ANY,10,50,50,
291,124,WALK,ANY,10,50,50,
291,362,WALK,ANY,5,50,50,
291,478,WALK,ANY,5,50,50,
291,461,WALK,ANY,4,50,50,
291,42,WALK,ANY,4,50,50,
291,461,WALK,ANY,1,50,50,
291,42,WALK,ANY,1,50,50,
291,215,SWARM,ANY,20,50,50,Swarm
291,215,WALK,DAY,10,50,50,
291,215,WALK,DAY,10,50,50,
291,215,WALK,NIGHT,10,50,50,
291,215,WALK,NIGHT,10,50,50,
291,42,RADAR,ANY,20,50,50,PokeRadar
291,461,WALK,ANY,10,50,50,Incense Burner
291,42,WALK,ANY,10,50,50,Incense Burner
292,41,WALK,ANY,20,22,22,
292,74,WALK,ANY,20,22,22,
292,443,WALK,MORNING,10,22,22,
292,343,WALK,MORNING,10,22,22,
292,27,WALK,ANY,10,22,22,
292,95,WALK,ANY,10,22,22,
292,302,WALK,ANY,5,22,22,
292,303,WALK,ANY,5,22,22,
292,443,WALK,ANY,4,22,22,
292,443,WALK,ANY,4,22,22,
292,443,WALK,ANY,1,22,22,
292,443,WALK,ANY,1,22,22,
292,443,SWARM,ANY,20,22,22,Swarm
292,443,WALK,DAY,10,22,22,
292,343,WALK,DAY,10,22,22,
292,443,WALK,NIGHT,10,22,22,
292,343,WALK,NIGHT,10,22,22,
292,443,RADAR,ANY,20,22,22,PokeRadar
292,443,WALK,ANY,10,22,22,Incense Burner
292,443,WALK,ANY,10,22,22,Incense Burner
293,41,WALK,ANY,20,22,22,
293,74,WALK,ANY,20,22,22,
293,443,WALK,MORNING,10,22,22,
293,343,WALK,MORNING,10,22,22,
293,27,WALK,ANY,10,22,22,
293,95,WALK,ANY,10,22,22,
293,302,WALK,ANY,5,22,22,
293,303,WALK,ANY,5,22,22,
293,443,WALK,ANY,4,22,22,
293,443,WALK,ANY,4,22,22,
293,443,WALK,ANY,1,22,22,
293,443,WALK,ANY,1,22,22,
293,443,SWARM,ANY,20,22,22,Swarm
293,443,WALK,DAY,10,22,22,
293,343,WALK,DAY,10,22,22,
293,443,WALK,NIGHT,10,22,22,
293,343,WALK,NIGHT,10,22,22,
293,443,RADAR,ANY,20,22,22,PokeRadar
293,443,WALK,ANY,10,22,22,Incense Burner
293,443,WALK,ANY,10,22,22,Incense Burner
294,50,WALK,ANY,20,32,32,
294,293,WALK,ANY,20,32,32,
294,449,WALK,MORNING,10,32,32,
294,328,WALK,MORNING,10,32,32,
294,294,WALK,ANY,10,32,32,
294,132,WALK,ANY,10,32,32,
294,449,WALK,ANY,5,32,32,
294,50,WALK,ANY,5,32,32,
294,328,WALK,ANY,4,32,32,
294,51,WALK,ANY,4,32,32,
294,328,WALK,ANY,1,32,32,
294,51,WALK,ANY,1,32,32,
294,449,SWARM,ANY,20,32,32,Swarm
294,449,WALK,DAY,10,32,32,
294,328,WALK,DAY,10,32,32,
294,449,WALK,NIGHT,10,32,32,
294,328,WALK,NIGHT,10,32,32,
294,51,RADAR,ANY,20,32,32,PokeRadar
294,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
294,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
295,50,WALK,ANY,20,32,32,
295,293,WALK,ANY,20,32,32,
295,449,WALK,MORNING,10,32,32,
295,328,WALK,MORNING,10,32,32,
295,294,WALK,ANY,10,32,32,
295,132,WALK,ANY,10,32,32,
295,449,WALK,ANY,5,32,32,
295,50,WALK,ANY,5,32,32,
295,328,WALK,ANY,4,32,32,
295,51,WALK,ANY,4,32,32,
295,328,WALK,ANY,1,32,32,
295,51,WALK,ANY,1,32,32,
295,449,SWARM,ANY,20,32,32,Swarm
295,449,WALK,DAY,10,32,32,
295,328,WALK,DAY,10,32,32,
295,449,WALK,NIGHT,10,32,32,
295,328,WALK,NIGHT,10,32,32,
295,51,RADAR,ANY,20,32,32,PokeRadar
295,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
295,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
296,50,WALK,ANY,20,32,32,
296,293,WALK,ANY,20,32,32,
296,449,WALK,MORNING,10,32,32,
296,328,WALK,MORNING,10,32,32,
296,294,WALK,ANY,10,32,32,
296,132,WALK,ANY,10,32,32,
296,449,WALK,ANY,5,32,32,
296,50,WALK,ANY,5,32,32,
296,328,WALK,ANY,4,32,32,
296,51,WALK,ANY,4,32,32,
296,328,WALK,ANY,1,32,32,
296,51,WALK,ANY,1,32,32,
296,449,SWARM,ANY,20,32,32,Swarm
296,449,WALK,DAY,10,32,32,
296,328,WALK,DAY,10,32,32,
296,449,WALK,NIGHT,10,32,32,
296,328,WALK,NIGHT,10,32,32,
296,51,RADAR,ANY,20,32,32,PokeRadar
296,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
296,50,WALK,ANY,10,32,32,Incense Burner (Alolan form)
298,864,SURF,ANY,30,45,45,Surfing + Incense Burner
298,278,SURF,ANY,60,45,45,
298,72,SURF,ANY,30,45,45,
298,279,SURF,ANY,5,45,45,
298,73,SURF,ANY,4,45,45,
298,73,SURF,ANY,1,45,45,
298,129,OLD_ROD,ANY,60,10,10,
298,456,OLD_ROD,ANY,30,10,10,
298,211,OLD_ROD,ANY,5,10,10,
298,211,OLD_ROD,ANY,4,10,10,
298,211,OLD_ROD,ANY,1,10,10,
298,129,GOOD_ROD,ANY,60,25,25,
298,456,GOOD_ROD,ANY,30,25,25,
298,211,GOOD_ROD,ANY,5,25,25,
298,211,GOOD_ROD,ANY,4,25,25,
298,211,GOOD_ROD,ANY,1,25,25,
298,130,SUPER_ROD,ANY,60,50,50,
298,457,SUPER_ROD,ANY,30,50,50,
298,211,SUPER_ROD,ANY,5,50,50,
298,211,SUPER_ROD,ANY,4,50,50,
298,211,SUPER_ROD,ANY,1,50,50,
299,75,WALK,ANY,20,45,45,
299,42,WALK,ANY,20,45,45,
299,305,WALK,MORNING,10,45,45,
299,303,WALK,MORNING,10,45,45,
299,302,WALK,ANY,10,45,45,
299,299,WALK,ANY,10,45,45,
299,75,WALK,ANY,5,45,45,
299,305,WALK,ANY,5,45,45,
299,112,WALK,ANY,4,45,45,
299,208,WALK,ANY,4,45,45,
299,112,WALK,ANY,1,45,45,
299,208,WALK,ANY,1,45,45,
299,305,SWARM,ANY,20,45,45,Swarm
299,305,WALK,DAY,10,45,45,
299,303,WALK,DAY,10,45,45,
299,305,WALK,NIGHT,10,45,45,
299,303,WALK,NIGHT,10,45,45,
299,208,RADAR,ANY,20,45,45,PokeRadar
299,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
299,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
300,75,WALK,ANY,20,45,45,
300,42,WALK,ANY,20,45,45,
300,305,WALK,MORNING,10,45,45,
300,303,WALK,MORNING,10,45,45,
300,302,WALK,ANY,10,45,45,
300,299,WALK,ANY,10,45,45,
300,75,WALK,ANY,5,45,45,
300,305,WALK,ANY,5,45,45,
300,112,WALK,ANY,4,45,45,
300,208,WALK,ANY,4,45,45,
300,112,WALK,ANY,1,45,45,
300,208,WALK,ANY,1,45,45,
300,305,SWARM,ANY,20,45,45,Swarm
300,305,WALK,DAY,10,45,45,
300,303,WALK,DAY,10,45,45,
300,305,WALK,NIGHT,10,45,45,
300,303,WALK,NIGHT,10,45,45,
300,208,RADAR,ANY,20,45,45,PokeRadar
300,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
300,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
301,75,WALK,ANY,20,45,45,
301,42,WALK,ANY,20,45,45,
301,305,WALK,MORNING,10,45,45,
301,303,WALK,MORNING,10,45,45,
301,302,WALK,ANY,10,45,45,
301,299,WALK,ANY,10,45,45,
301,75,WALK,ANY,5,45,45,
301,305,WALK,ANY,5,45,45,
301,112,WALK,ANY,4,45,45,
301,208,WALK,ANY,4,45,45,
301,112,WALK,ANY,1,45,45,
301,208,WALK,ANY,1,45,45,
301,305,SWARM,ANY,20,45,45,Swarm
301,305,WALK,DAY,10,45,45,
301,303,WALK,DAY,10,45,45,
301,305,WALK,NIGHT,10,45,45,
301,303,WALK,NIGHT,10,45,45,
301,208,RADAR,ANY,20,45,45,PokeRadar
301,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
301,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
302,75,WALK,ANY,20,45,45,
302,42,WALK,ANY,20,45,45,
302,305,WALK,MORNING,10,45,45,
302,303,WALK,MORNING,10,45,45,
302,302,WALK,ANY,10,45,45,
302,299,WALK,ANY,10,45,45,
302,75,WALK,ANY,5,45,45,
302,305,WALK,ANY,5,45,45,
302,112,WALK,ANY,4,45,45,
302,208,WALK,ANY,4,45,45,
302,112,WALK,ANY,1,45,45,
302,208,WALK,ANY,1,45,45,
302,305,SWARM,ANY,20,45,45,Swarm
302,305,WALK,DAY,10,45,45,
302,303,WALK,DAY,10,45,45,
302,305,WALK,NIGHT,10,45,45,
302,303,WALK,NIGHT,10,45,45,
302,208,RADAR,ANY,20,45,45,PokeRadar
302,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
302,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
303,75,WALK,ANY,20,45,45,
303,42,WALK,ANY,20,45,45,
303,305,WALK,MORNING,10,45,45,
303,303,WALK,MORNING,10,45,45,
303,302,WALK,ANY,10,45,45,
303,299,WALK,ANY,10,45,45,
303,75,WALK,ANY,5,45,45,
303,305,WALK,ANY,5,45,45,
303,112,WALK,ANY,4,45,45,
303,208,WALK,ANY,4,45,45,
303,112,WALK,ANY,1,45,45,
303,208,WALK,ANY,1,45,45,
303,305,SWARM,ANY,20,45,45,Swarm
303,305,WALK,DAY,10,45,45,
303,303,WALK,DAY,10,45,45,
303,305,WALK,NIGHT,10,45,45,
303,303,WALK,NIGHT,10,45,45,
303,208,RADAR,ANY,20,45,45,PokeRadar
303,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
303,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
304,75,WALK,ANY,20,45,45,
304,42,WALK,ANY,20,45,45,
304,305,WALK,MORNING,10,45,45,
304,303,WALK,MORNING,10,45,45,
304,302,WALK,ANY,10,45,45,
304,299,WALK,ANY,10,45,45,
304,75,WALK,ANY,5,45,45,
304,305,WALK,ANY,5,45,45,
304,112,WALK,ANY,4,45,45,
304,208,WALK,ANY,4,45,45,
304,112,WALK,ANY,1,45,45,
304,208,WALK,ANY,1,45,45,
304,305,SWARM,ANY,20,45,45,Swarm
304,305,WALK,DAY,10,45,45,
304,303,WALK,DAY,10,45,45,
304,305,WALK,NIGHT,10,45,45,
304,303,WALK,NIGHT,10,45,45,
304,208,RADAR,ANY,20,45,45,PokeRadar
304,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
304,75,WALK,ANY,10,45,45,Incense Burner (Alolan form)
306,92,WALK,ANY,20,18,18,
306,19,WALK,ANY,20,18,18,
306,355,WALK,MORNING,10,18,18,
306,353,WALK,MORNING,10,18,18,
306,92,WALK,ANY,10,18,18,
306,19,WALK,ANY,10,18,18,
306,92,WALK,ANY,5,18,18,
306,92,WALK,ANY,5,18,18,
306,20,WALK,ANY,4,18,18,
306,93,WALK,ANY,4,18,18,
306,20,WALK,ANY,1,18,18,
306,93,WALK,ANY,1,18,18,
306,355,SWARM,ANY,20,18,18,Swarm
306,355,WALK,DAY,10,18,18,
306,353,WALK,DAY,10,18,18,
306,355,WALK,NIGHT,10,18,18,
306,353,WALK,NIGHT,10,18,18,
306,93,RADAR,ANY,20,18,18,PokeRadar
306,109,WALK,ANY,10,18,18,Incense Burner
306,109,WALK,ANY,10,18,18,Incense Burner
307,92,WALK,ANY,20,18,18,
307,19,WALK,ANY,20,18,18,
307,355,WALK,MORNING,10,18,18,
307,353,WALK,MORNING,10,18,18,
307,92,WALK,ANY,10,18,18,
307,19,WALK,ANY,10,18,18,
307,92,WALK,ANY,5,18,18,
307,92,WALK,ANY,5,18,18,
307,20,WALK,ANY,4,18,18,
307,93,WALK,ANY,4,18,18,
307,20,WALK,ANY,1,18,18,
307,93,WALK,ANY,1,18,18,
307,355,SWARM,ANY,20,18,18,Swarm
307,355,WALK,DAY,10,18,18,
307,353,WALK,DAY,10,18,18,
307,355,WALK,NIGHT,10,18,18,
307,353,WALK,NIGHT,10,18,18,
307,93,RADAR,ANY,20,18,18,PokeRadar
307,109,WALK,ANY,10,18,18,Incense Burner
307,109,WALK,ANY,10,18,18,Incense Burner
308,92,WALK,ANY,20,18,18,
308,19,WALK,ANY,20,18,18,
308,355,WALK,MORNING,10,18,18,
308,353,WALK,MORNING,10,18,18,
308,92,WALK,ANY,10,18,18,
308,19,WALK,ANY,10,18,18,
308,92,WALK,ANY,5,18,18,
308,92,WALK,ANY,5,18,18,
308,20,WALK,ANY,4,18,18,
308,93,WALK,ANY,4,18,18,
308,20,WALK,ANY,1,18,18,
308,93,WALK,ANY,1,18,18,
308,355,SWARM,ANY,20,18,18,Swarm
308,355,WALK,DAY,10,18,18,
308,353,WALK,DAY,10,18,18,
308,355,WALK,NIGHT,10,18,18,
308,353,WALK,NIGHT,10,18,18,
308,93,RADAR,ANY,20,18,18,PokeRadar
308,109,WALK,ANY,10,18,18,Incense Burner
308,109,WALK,ANY,10,18,18,Incense Burner
309,92,WALK,ANY,20,18,18,
309,19,WALK,ANY,20,18,18,
309,355,WALK,MORNING,10,18,18,
309,353,WALK,MORNING,10,18,18,
309,92,WALK,ANY,10,18,18,
309,19,WALK,ANY,10,18,18,
309,92,WALK,ANY,5,18,18,
309,92,WALK,ANY,5,18,18,
309,20,WALK,ANY,4,18,18,
309,93,WALK,ANY,4,18,18,
309,20,WALK,ANY,1,18,18,
309,93,WALK,ANY,1,18,18,
309,355,SWARM,ANY,20,18,18,Swarm
309,355,WALK,DAY,10,18,18,
309,353,WALK,DAY,10,18,18,
309,355,WALK,NIGHT,10,18,18,
309,353,WALK,NIGHT,10,18,18,
309,93,RADAR,ANY,20,18,18,PokeRadar
309,109,WALK,ANY,10,18,18,Incense Burner
309,109,WALK,ANY,10,18,18,Incense Burner
310,92,WALK,ANY,20,18,18,
310,19,WALK,ANY,20,18,18,
310,355,WALK,MORNING,10,18,18,
310,353,WALK,MORNING,10,18,18,
310,92,WALK,ANY,10,18,18,
310,19,WALK,ANY,10,18,18,
310,92,WALK,ANY,5,18,18,
310,92,WALK,ANY,5,18,18,
310,20,WALK,ANY,4,18,18,
310,93,WALK,ANY,4,18,18,
310,20,WALK,ANY,1,18,18,
310,93,WALK,ANY,1,18,18,
310,355,SWARM,ANY,20,18,18,Swarm
310,355,WALK,DAY,10,18,18,
310,353,WALK,DAY,10,18,18,
310,355,WALK,NIGHT,10,18,18,
310,353,WALK,NIGHT,10,18,18,
310,93,RADAR,ANY,20,18,18,PokeRadar
310,109,WALK,ANY,10,18,18,Incense Burner
310,109,WALK,ANY,10,18,18,Incense Burner
311,92,WALK,ANY,20,18,18,
311,19,WALK,ANY,20,18,18,
311,355,WALK,MORNING,10,18,18,
311,353,WALK,MORNING,10,18,18,
311,92,WALK,ANY,10,18,18,
311,19,WALK,ANY,10,18,18,
311,92,WALK,ANY,5,18,18,
311,92,WALK,ANY,5,18,18,
311,20,WALK,ANY,4,18,18,
311,93,WALK,ANY,4,18,18,
311,20,WALK,ANY,1,18,18,
311,93,WALK,ANY,1,18,18,
311,355,SWARM,ANY,20,18,18,Swarm
311,355,WALK,DAY,10,18,18,
311,353,WALK,DAY,10,18,18,
311,355,WALK,NIGHT,10,18,18,
311,353,WALK,NIGHT,10,18,18,
311,93,RADAR,ANY,20,18,18,PokeRadar
311,109,WALK,ANY,10,18,18,Incense Burner
311,109,WALK,ANY,10,18,18,Incense Burner
312,92,WALK,ANY,20,18,18,
312,19,WALK,ANY,20,18,18,
312,355,WALK,MORNING,10,18,18,
312,353,WALK,MORNING,10,18,18,
312,92,WALK,ANY,10,18,18,
312,19,WALK,ANY,10,18,18,
312,92,WALK,ANY,5,18,18,
312,92,WALK,ANY,5,18,18,
312,20,WALK,ANY,4,18,18,
312,93,WALK,ANY,4,18,18,
312,20,WALK,ANY,1,18,18,
312,93,WALK,ANY,1,18,18,
312,355,SWARM,ANY,20,18,18,Swarm
312,355,WALK,DAY,10,18,18,
312,353,WALK,DAY,10,18,18,
312,355,WALK,NIGHT,10,18,18,
312,353,WALK,NIGHT,10,18,18,
312,93,RADAR,ANY,20,18,18,PokeRadar
312,109,WALK,ANY,10,18,18,Incense Burner
312,109,WALK,ANY,10,18,18,Incense Burner
313,92,WALK,ANY,20,18,18,
313,19,WALK,ANY,20,18,18,
313,355,WALK,MORNING,10,18,18,
313,353,WALK,MORNING,10,18,18,
313,92,WALK,ANY,10,18,18,
313,19,WALK,ANY,10,18,18,
313,92,WALK,ANY,5,18,18,
313,92,WALK,ANY,5,18,18,
313,20,WALK,ANY,4,18,18,
313,93,WALK,ANY,4,18,18,
313,20,WALK,ANY,1,18,18,
313,93,WALK,ANY,1,18,18,
313,355,SWARM,ANY,20,18,18,Swarm
313,355,WALK,DAY,10,18,18,
313,353,WALK,DAY,10,18,18,
313,355,WALK,NIGHT,10,18,18,
313,353,WALK,NIGHT,10,18,18,
313,93,RADAR,ANY,20,18,18,PokeRadar
313,109,WALK,ANY,10,18,18,Incense Burner
313,109,WALK,ANY,10,18,18,Incense Burner
314,92,WALK,ANY,20,18,18,
314,19,WALK,ANY,20,18,18,
314,355,WALK,MORNING,10,18,18,
314,353,WALK,MORNING,10,18,18,
314,92,WALK,ANY,10,18,18,
314,19,WALK,ANY,10,18,18,
314,92,WALK,ANY,5,18,18,
314,92,WALK,ANY,5,18,18,
314,20,WALK,ANY,4,18,18,
314,93,WALK,ANY,4,18,18,
314,20,WALK,ANY,1,18,18,
314,93,WALK,ANY,1,18,18,
314,355,SWARM,ANY,20,18,18,Swarm
314,355,WALK,DAY,10,18,18,
314,353,WALK,DAY,10,18,18,
314,355,WALK,NIGHT,10,18,18,
314,353,WALK,NIGHT,10,18,18,
314,93,RADAR,ANY,20,18,18,PokeRadar
314,109,WALK,ANY,10,18,18,Incense Burner
314,109,WALK,ANY,10,18,18,Incense Burner
323,396,WALK,ANY,20,5,5,
323,399,WALK,ANY,20,5,5,
323,283,WALK,MORNING,10,5,5,
323,298,WALK,MORNING,10,5,5,
323,54,WALK,ANY,10,5,5,
323,283,WALK,ANY,10,5,5,
323,278,WALK,ANY,5,5,5,
323,278,WALK,ANY,5,5,5,
323,396,WALK,ANY,4,5,5,
323,396,WALK,ANY,4,5,5,
323,396,WALK,ANY,1,5,5,
323,396,WALK,ANY,1,5,5,
323,283,SWARM,ANY,20,5,5,Swarm
323,283,WALK,DAY,10,5,5,
323,298,WALK,DAY,10,5,5,
323,283,WALK,NIGHT,10,5,5,
323,298,WALK,NIGHT,10,5,5,
323,360,RADAR,ANY,20,5,5,PokeRadar
323,52,WALK,ANY,10,5,5,Incense Burner (Alolan form)
323,52,WALK,ANY,10,5,5,Incense Burner (Alolan form)
323,79,SURF,ANY,30,40,40,Surfing + Incense Burner (Galarian form)
323,283,SURF,ANY,60,40,40,
323,283,SURF,ANY,30,40,40,
323,284,SURF,ANY,5,40,40,
323,284,SURF,ANY,4,40,40,
323,284,SURF,ANY,1,40,40,
323,129,OLD_ROD,ANY,60,10,10,
323,129,OLD_ROD,ANY,30,10,10,
323,129,OLD_ROD,ANY,5,10,10,
323,129,OLD_ROD,ANY,4,10,10,
323,129,OLD_ROD,ANY,1,10,10,
323,129,GOOD_ROD,ANY,60,25,25,
323,129,GOOD_ROD,ANY,30,25,25,
323,129,GOOD_ROD,ANY,5,25,25,
323,129,GOOD_ROD,ANY,4,25,25,
323,129,GOOD_ROD,ANY,1,25,25,
323,130,SUPER_ROD,ANY,60,50,50,
323,130,SUPER_ROD,ANY,30,50,50,
323,130,SUPER_ROD,ANY,5,50,50,
323,130,SUPER_ROD,ANY,4,50,50,
323,130,SUPER_ROD,ANY,1,50,50,
324,396,WALK,ANY,20,5,5,
324,399,WALK,ANY,20,5,5,
324,283,WALK,MORNING,10,5,5,
324,298,WALK,MORNING,10,5,5,
324,54,WALK,ANY,10,5,5,
324,283,WALK,ANY,10,5,5,
324,278,WALK,ANY,5,5,5,
324,278,WALK,ANY,5,5,5,
324,396,WALK,ANY,4,5,5,
324,396,WALK,ANY,4,5,5,
324,396,WALK,ANY,1,5,5,
324,396,WALK,ANY,1,5,5,
324,283,SWARM,ANY,20,5,5,Swarm
324,283,WALK,DAY,10,5,5,
324,298,WALK,DAY,10,5,5,
324,283,WALK,NIGHT,10,5,5,
324,298,WALK,NIGHT,10,5,5,
324,360,RADAR,ANY,20,5,5,PokeRadar
324,52,WALK,ANY,10,5,5,Incense Burner (Alolan form)
324,52,WALK,ANY,10,5,5,Incense Burner (Alolan form)
324,79,SURF,ANY,30,40,40,Surfing + Incense Burner (Galarian form)
324,283,SURF,ANY,60,40,40,
324,283,SURF,ANY,30,40,40,
324,284,SURF,ANY,5,40,40,
324,284,SURF,ANY,4,40,40,
324,284,SURF,ANY,1,40,40,
324,129,OLD_ROD,ANY,60,10,10,
324,129,OLD_ROD,ANY,30,10,10,
324,129,OLD_ROD,ANY,5,10,10,
324,129,OLD_ROD,ANY,4,10,10,
324,129,OLD_ROD,ANY,1,10,10,
324,129,GOOD_ROD,ANY,60,25,25,
324,129,GOOD_ROD,ANY,30,25,25,
324,129,GOOD_ROD,ANY,5,25,25,
324,129,GOOD_ROD,ANY,4,25,25,
324,129,GOOD_ROD,ANY,1,25,25,
324,130,SUPER_ROD,ANY,60,50,50,
324,130,SUPER_ROD,ANY,30,50,50,
324,130,SUPER_ROD,ANY,5,50,50,
324,130,SUPER_ROD,ANY,4,50,50,
324,130,SUPER_ROD,ANY,1,50,50,
327,397,WALK,ANY,20,54,54,
327,400,WALK,ANY,20,54,54,
327,284,WALK,MORNING,10,54,54,
327,284,WALK,MORNING,10,54,54,
327,108,WALK,ANY,10,54,54,
327,55,WALK,ANY,10,54,54,
327,397,WALK,ANY,5,54,54,
327,400,WALK,ANY,5,54,54,
327,397,WALK,ANY,4,54,54,
327,400,WALK,ANY,4,54,54,
327,397,WALK,ANY,1,54,54,
327,400,WALK,ANY,1,54,54,
327,284,SWARM,ANY,20,54,54,Swarm
327,284,WALK,DAY,10,54,54,
327,284,WALK,DAY,10,54,54,
327,284,WALK,NIGHT,10,54,54,
327,284,WALK,NIGHT,10,54,54,
327,202,RADAR,ANY,20,54,54,PokeRadar
327,865,WALK,ANY,10,54,54,Incense Burner
327,865,WALK,ANY,10,54,54,Incense Burner
327,80,SURF,ANY,30,54,54,Surfing + Incense Burner (Galarian form)
327,283,SURF,ANY,60,54,54,
